Project, Version, Iteration, Suite, Test count, APFDf, TTFF, pTTFF
JxPath,19,17,STARTS,27,0.7222222222222222,13,0.28888888888888886
JxPath,19,17,STARTS+FAST-S,27,0.5666666666666667,20,0.4444444444444444
JxPath,19,17,STARTS+FAST-P,27,0.611111111111111,18,0.4
JxPath,19,17,STARTS+DPT,27,0.5,23,0.5111111111111111
JxPath,19,17,Fastazi-S,27,0.7888888888888889,10,0.2222222222222222
JxPath,19,17,Fastazi-P,27,0.7888888888888889,10,0.2222222222222222
JxPath,19,17,Random,45,0.5444444444444444,21,0.4666666666666667
JxPath,19,18,Ekstazi,27,0.8999999999999999,5,0.1111111111111111
JxPath,19,18,FAST,45,0.7666666666666666,11,0.24444444444444444
JxPath,19,18,Ekstazi+dpt,27,0.5222222222222221,22,0.4888888888888889
JxPath,19,18,DPT,45,0.5,23,0.5111111111111111
JxPath,19,18,STARTS,27,0.5222222222222221,22,0.4888888888888889
JxPath,19,18,STARTS+FAST-S,27,0.5666666666666667,20,0.4444444444444444
JxPath,19,18,STARTS+FAST-P,27,0.611111111111111,18,0.4
JxPath,19,18,STARTS+DPT,27,0.5222222222222221,22,0.4888888888888889
JxPath,19,18,Fastazi-S,27,0.7444444444444445,12,0.26666666666666666
JxPath,19,18,Fastazi-P,27,0.8111111111111111,9,0.2
JxPath,19,18,Random,45,0.4777777777777778,24,0.5333333333333333
JxPath,19,19,Ekstazi,27,0.4333333333333334,26,0.5777777777777777
JxPath,19,19,FAST,45,0.9888888888888888,1,0.022222222222222223
JxPath,19,19,Ekstazi+dpt,27,0.5222222222222221,22,0.4888888888888889
JxPath,19,19,DPT,45,0.5,23,0.5111111111111111
JxPath,19,19,STARTS,27,0.7,14,0.3111111111111111
JxPath,19,19,STARTS+FAST-S,27,0.8555555555555555,7,0.15555555555555556
JxPath,19,19,STARTS+FAST-P,27,0.611111111111111,18,0.4
JxPath,19,19,STARTS+DPT,27,0.5,23,0.5111111111111111
JxPath,19,19,Fastazi-S,27,0.7222222222222222,13,0.28888888888888886
JxPath,19,19,Fastazi-P,27,0.9888888888888888,1,0.022222222222222223
JxPath,19,19,Random,45,0.7888888888888889,10,0.2222222222222222
JxPath,19,20,Ekstazi,27,0.4333333333333334,26,0.5777777777777777
JxPath,19,20,FAST,45,0.7,14,0.3111111111111111
JxPath,19,20,Ekstazi+dpt,27,0.5222222222222221,22,0.4888888888888889
JxPath,19,20,DPT,45,0.5222222222222221,22,0.4888888888888889
JxPath,19,20,STARTS,27,0.7,14,0.3111111111111111
JxPath,19,20,STARTS+FAST-S,27,0.611111111111111,18,0.4
JxPath,19,20,STARTS+FAST-P,27,0.611111111111111,18,0.4
JxPath,19,20,STARTS+DPT,27,0.5222222222222221,22,0.4888888888888889
JxPath,19,20,Fastazi-S,27,0.7222222222222222,13,0.28888888888888886
JxPath,19,20,Fastazi-P,27,0.7666666666666666,11,0.24444444444444444
JxPath,19,20,Random,45,0.6333333333333333,17,0.37777777777777777
JxPath,19,21,Ekstazi,27,0.6555555555555554,16,0.35555555555555557
JxPath,19,21,FAST,45,0.7444444444444445,12,0.26666666666666666
JxPath,19,21,Ekstazi+dpt,27,0.5,23,0.5111111111111111
JxPath,19,21,DPT,45,0.5,23,0.5111111111111111
JxPath,19,21,STARTS,27,0.5444444444444444,21,0.4666666666666667
JxPath,19,21,STARTS+FAST-S,27,0.611111111111111,18,0.4
JxPath,19,21,STARTS+FAST-P,27,0.5888888888888888,19,0.4222222222222222
JxPath,19,21,STARTS+DPT,27,0.5222222222222221,22,0.4888888888888889
JxPath,19,21,Fastazi-S,27,0.7888888888888889,10,0.2222222222222222
JxPath,19,21,Fastazi-P,27,0.8111111111111111,9,0.2
