Project, Version, Budget, Suite, RelBudget, Test count, APFDf, TTFF, pTTFF, Misses, Hit, HitCount
Codec,11,80%,STARTS+FAST-S,0.7894736842105264,30.0,0.32105263157894737,26.3,0.6921052631578951,0,1,30
Codec,11,80%,STARTS+FAST-P,0.7894736842105264,30.0,0.2947368421052632,27.3,0.7184210526315791,0,1,30
Codec,11,80%,STARTS+DPT,0.7894736842105264,30.0,0.45526315789473676,21.2,0.5578947368421052,0,1,30
Codec,11,80%,Fastazi-S,0.7894736842105264,30.0,0.0,NA,NA,30,0,0
Codec,11,80%,Fastazi-P,0.7894736842105264,30.0,0.03289473684210527,NA,NA,29,0,1
Codec,11,80%,Random,0.7894736842105264,30.0,0.49385964912280705,NA,NA,6,0,24
Codec,11,90%,Ekstazi,0.8947368421052635,34.0,0.5438596491228069,17.833333333333332,0.4692982456140351,0,1,30
Codec,11,90%,FAST,0.8947368421052635,34.0,0.03289473684210527,NA,NA,29,0,1
Codec,11,90%,Ekstazi+dpt,0.8947368421052635,34.0,0.4491228070175438,21.433333333333334,0.5640350877192984,0,1,30
Codec,11,90%,DPT,0.8947368421052635,34.0,0.4473684210526316,21.5,0.5657894736842106,0,1,30
Codec,11,90%,STARTS,0.8947368421052635,34.0,0.6447368421052633,14.0,0.36842105263157887,0,1,30
Codec,11,90%,STARTS+FAST-S,0.8947368421052635,34.0,0.32105263157894737,26.3,0.6921052631578951,0,1,30
Codec,11,90%,STARTS+FAST-P,0.8947368421052635,34.0,0.2947368421052632,27.3,0.7184210526315791,0,1,30
Codec,11,90%,STARTS+DPT,0.8947368421052635,34.0,0.45526315789473676,21.2,0.5578947368421052,0,1,30
Codec,11,90%,Fastazi-S,0.8947368421052635,34.0,0.11842105263157889,34.0,0.8947368421052635,0,1,30
Codec,11,90%,Fastazi-P,0.8947368421052635,34.0,0.1473684210526315,32.9,0.8657894736842109,0,1,30
Codec,11,90%,Random,0.8947368421052635,34.0,0.5149122807017544,NA,NA,2,0,28
Codec,11,100%,Ekstazi,0.8947368421052635,34.0,0.5438596491228069,17.833333333333332,0.4692982456140351,0,1,30
Codec,11,100%,FAST,1.0,38.0,0.04561403508771926,36.766666666666666,0.9675438596491228,0,1,30
Codec,11,100%,Ekstazi+dpt,0.8947368421052635,34.0,0.4491228070175438,21.433333333333334,0.5640350877192984,0,1,30
Codec,11,100%,DPT,1.0,38.0,0.4473684210526316,21.5,0.5657894736842106,0,1,30
Codec,11,100%,STARTS,0.8947368421052635,34.0,0.6447368421052633,14.0,0.36842105263157887,0,1,30
Codec,11,100%,STARTS+FAST-S,0.8947368421052635,34.0,0.32105263157894737,26.3,0.6921052631578951,0,1,30
Codec,11,100%,STARTS+FAST-P,0.8947368421052635,34.0,0.2947368421052632,27.3,0.7184210526315791,0,1,30
Codec,11,100%,STARTS+DPT,0.8947368421052635,34.0,0.45526315789473676,21.2,0.5578947368421052,0,1,30
Codec,11,100%,Fastazi-S,0.8947368421052635,34.0,0.11842105263157889,34.0,0.8947368421052635,0,1,30
Codec,11,100%,Fastazi-P,0.8947368421052635,34.0,0.1473684210526315,32.9,0.8657894736842109,0,1,30
Codec,11,100%,Random,1.0,38.0,0.517543859649123,18.833333333333332,0.49561403508771923,0,1,30
Codec,12,10%,Ekstazi,0.07692307692307691,3.0,0.517948717948718,NA,NA,14,0,16
Codec,12,10%,FAST,0.07692307692307691,3.0,0.03290598290598291,NA,NA,29,0,1
Codec,12,10%,Ekstazi+dpt,0.07692307692307691,3.0,0.9358974358974353,3.0,0.07692307692307691,0,1,30
Codec,12,10%,DPT,0.07692307692307691,3.0,0.9358974358974353,3.0,0.07692307692307691,0,1,30
Codec,12,10%,STARTS,0.07692307692307691,3.0,0.4773504273504274,NA,NA,15,0,15
Codec,12,10%,STARTS+FAST-S,0.07692307692307691,3.0,0.329059829059829,NA,NA,20,0,10
Codec,12,10%,STARTS+FAST-P,0.07692307692307691,3.0,0.06581196581196581,NA,NA,28,0,2
Codec,12,10%,STARTS+DPT,0.07692307692307691,3.0,0.9358974358974353,3.0,0.07692307692307691,0,1,30
Codec,12,10%,Fastazi-S,0.07692307692307691,3.0,0.26324786324786326,NA,NA,22,0,8
Codec,12,10%,Fastazi-P,0.07692307692307691,3.0,0.03290598290598291,NA,NA,29,0,1
Codec,12,10%,Random,0.07692307692307691,3.0,0.19316239316239317,NA,NA,24,0,6
Codec,12,20%,Ekstazi,0.17948717948717946,7.0,0.8059829059829056,NA,NA,4,0,26
Codec,12,20%,FAST,0.17948717948717946,7.0,0.03290598290598291,NA,NA,29,0,1
Codec,12,20%,Ekstazi+dpt,0.17948717948717946,7.0,0.9358974358974353,3.0,0.07692307692307691,0,1,30
Codec,12,20%,DPT,0.17948717948717946,7.0,0.9358974358974353,3.0,0.07692307692307691,0,1,30
Codec,12,20%,STARTS,0.17948717948717946,7.0,0.8226495726495723,NA,NA,3,0,27
Codec,12,20%,STARTS+FAST-S,0.17948717948717946,7.0,0.9307692307692302,3.2,0.08205128205128204,0,1,30
Codec,12,20%,STARTS+FAST-P,0.17948717948717946,7.0,0.9136752136752132,3.8666666666666667,0.09914529914529918,0,1,30
Codec,12,20%,STARTS+DPT,0.17948717948717946,7.0,0.9358974358974353,3.0,0.07692307692307691,0,1,30
Codec,12,20%,Fastazi-S,0.17948717948717946,7.0,0.9196581196581192,3.6333333333333333,0.09316239316239315,0,1,30
Codec,12,20%,Fastazi-P,0.17948717948717946,7.0,0.9076923076923072,4.1,0.10512820512820517,0,1,30
Codec,12,20%,Random,0.17948717948717946,7.0,0.338034188034188,NA,NA,19,0,11
Codec,12,25%,Ekstazi,0.2307692307692308,9.0,0.9111111111111106,3.966666666666667,0.10170940170940171,0,1,30
Codec,12,25%,FAST,0.2307692307692308,9.0,0.03290598290598291,NA,NA,29,0,1
Codec,12,25%,Ekstazi+dpt,0.2307692307692308,9.0,0.9358974358974353,3.0,0.07692307692307691,0,1,30
