Project,Version,Suite,Test count,APFDf,TTFF,pTTFF,Test time,Test time / Test count,ApproachTime,TTFF (seconds),TTFF Total,ApproachTime / total.exec.time (%)
Compress,23,DPT,75,0.857333333333334,11.2,0.149333333333333,28.56,0.3808,5.96033333333333,4.26496,10.2252933333333,20.8695144724556
Compress,23,Ekstazi,75,0.987111111111111,1.46666666666667,0.0195555555555555,28.56,0.3808,5.96,0.558506666666667,6.51850666666667,20.8683473389356
Compress,23,Ekstazi+dpt,75,0.98,2,0.0266666666666667,28.56,0.3808,5.96066666666667,0.7616,6.72226666666667,20.8706816059757
Compress,23,FAST,75,0.811555555555556,14.6333333333333,0.195111111111111,28.56,0.3808,0.107666666666667,5.57237333333333,5.68004,0.376984126984128
Compress,23,Ekstazi+FAST,75,0.987555555555555,1.43333333333333,0.0191111111111111,28.56,0.3808,5.96333333333333,0.545813333333333,6.50914666666667,20.8800186741363
Compress,23,Random,75,0.448444444444444,41.8666666666667,0.558222222222222,28.56,0.3808,,15.9428266666667,15.9428266666667,0
Compress,23,STARTS,75,0.979555555555555,2.03333333333333,0.0271111111111111,28.56,0.3808,13.08,0.774293333333333,13.8542933333333,45.7983193277311
Compress,23,STARTS+DPT,75,0.966666666666666,3,0.04,28.56,0.3808,19.0406666666667,1.1424,20.1830666666667,66.6690009337069
Compress,23,STARTS+FAST-S,75,0.984,1.7,0.0226666666666667,28.56,0.3808,13.083,0.64736,13.73036,45.8088235294118
Compress,24,DPT,75,0.361333333333333,48.4,0.645333333333333,28.56,0.3808,6.05066666666667,18.43072,24.4813866666667,21.1858076563959
Compress,24,Ekstazi,75,0.883111111111111,9.26666666666667,0.123555555555556,28.56,0.3808,6.05,3.52874666666667,9.57874666666667,21.1834733893557
Compress,24,Ekstazi+dpt,75,0.753333333333334,19,0.253333333333333,28.56,0.3808,6.05066666666667,7.2352,13.2858666666667,21.1858076563959
Compress,24,FAST,75,0.511555555555556,37.1333333333333,0.495111111111111,28.56,0.3808,0.157666666666667,14.1403733333333,14.29804,0.552054154995333
Compress,24,Ekstazi+FAST,75,0.852888888888889,11.5333333333333,0.153777777777778,28.56,0.3808,6.056,4.39189333333333,10.4478933333333,21.2044817927171
Compress,24,Random,75,0.531111111111111,35.6666666666667,0.475555555555555,28.56,0.3808,,13.5818666666667,13.5818666666667,0
Compress,24,STARTS,75,0.689333333333333,23.8,0.317333333333333,28.56,0.3808,13.94,9.06304,23.00304,48.8095238095238
Compress,24,STARTS+DPT,75,0.42,44,0.586666666666666,28.56,0.3808,19.9903333333333,16.7552,36.7455333333333,69.9941643323995
Compress,24,STARTS+FAST-S,75,0.483111111111111,39.2666666666667,0.523555555555555,28.56,0.3808,13.9523333333333,14.9527466666667,28.90508,48.8527077497665
Compress,25,DPT,75,0.886666666666667,9,0.12,26.33,0.351066666666667,6.28033333333333,3.1596,9.43993333333333,23.8523863780225
Compress,25,Ekstazi,75,0.882666666666667,9.3,0.124,26.33,0.351066666666667,6.28,3.26492,9.54492,23.8511203949867
Compress,25,Ekstazi+dpt,75,0.926666666666666,6,0.08,26.33,0.351066666666667,6.28066666666667,2.1064,8.38706666666667,23.8536523610584
Compress,25,FAST,75,0.950222222222222,4.23333333333333,0.0564444444444444,26.33,0.351066666666667,0.158,1.48618222222222,1.64418222222222,0.60007595898215
Compress,25,Ekstazi+FAST,75,0.976,2.3,0.0306666666666666,26.33,0.351066666666667,6.28533333333333,0.807453333333333,7.09278666666667,23.8713761235599
Compress,25,Random,75,0.520888888888889,36.4333333333333,0.485777777777778,26.33,0.351066666666667,,12.7905288888889,12.7905288888889,0
Compress,25,STARTS,75,0.677333333333333,24.7,0.329333333333333,26.33,0.351066666666667,13.64,8.67134666666667,22.3113466666667,51.8040258260539
Compress,25,STARTS+DPT,75,0.886666666666667,9,0.12,26.33,0.351066666666667,19.9206666666667,3.1596,23.0802666666667,75.6576781871124
Compress,25,STARTS+FAST-S,75,0.957333333333333,3.7,0.0493333333333333,26.33,0.351066666666667,13.6516666666667,1.29894666666667,14.9506133333333,51.848335232308
Compress,26,DPT,77,0.383116883116883,48,0.623376623376623,41.02,0.532727272727273,6.08033333333333,25.5709090909091,31.6512424242424,14.8228506419633
Compress,26,Ekstazi,77,0.671428571428571,25.8,0.335064935064935,41.02,0.532727272727273,6.08,13.7443636363636,19.8243636363636,14.8220380302292
Compress,26,Ekstazi+dpt,77,0.435064935064935,44,0.571428571428571,41.02,0.532727272727273,6.08066666666667,23.44,29.5206666666667,14.8236632536974
Compress,26,FAST,77,0.779653679653679,17.4666666666667,0.226839826839827,41.02,0.532727272727273,0.299333333333333,9.3049696969697,9.60430303030303,0.729725337233869
Compress,26,Ekstazi+FAST,77,0.838528138528138,12.9333333333333,0.167965367965368,41.02,0.532727272727273,6.092,6.88993939393939,12.9819393939394,14.8512920526572
Compress,26,Random,77,0.447619047619048,43.0333333333333,0.558874458874459,41.02,0.532727272727273,,22.9250303030303,22.9250303030303,0
Compress,26,STARTS,77,0.648484848484848,27.5666666666667,0.358008658008658,41.02,0.532727272727273,13.88,14.6855151515152,28.5655151515151,33.8371526084837
Compress,26,STARTS+DPT,77,0.396103896103896,47,0.61038961038961,41.02,0.532727272727273,19.9603333333333,25.0381818181818,44.9985151515152,48.6600032504469
Compress,26,STARTS+FAST-S,77,0.356277056277056,50.0666666666667,0.65021645021645,41.02,0.532727272727273,13.8933333333333,26.6718787878788,40.5652121212121,33.8696570778481
Compress,27,DPT,78,0.368803418803419,49.7333333333333,0.637606837606837,34,0.435897435897436,6.04066666666667,21.6786324786325,27.7192991452991,17.7666666666667
Compress,27,Ekstazi,78,0.66965811965812,26.2666666666667,0.336752136752137,34,0.435897435897436,6.04,11.4495726495727,17.4895726495727,17.7647058823529
Compress,27,Ekstazi+dpt,78,0.391025641025641,48,0.615384615384615,34,0.435897435897436,6.04033333333333,20.9230769230769,26.9634102564103,17.7656862745098
Compress,27,FAST,78,0.32051282051282,53.5,0.685897435897436,34,0.435897435897436,0.140333333333333,23.3205128205128,23.4608461538462,0.412745098039215
Compress,27,Ekstazi+FAST,78,0.568803418803419,34.1333333333333,0.437606837606838,34,0.435897435897436,6.052,14.8786324786325,20.9306324786325,17.8
Compress,27,Random,78,0.45042735042735,43.3666666666667,0.555982905982906,34,0.435897435897436,,18.9034188034188,18.9034188034188,0
Compress,27,STARTS,78,0.620940170940171,30.0666666666667,0.385470085470085,34,0.435897435897436,13.64,13.1059829059829,26.7459829059829,40.1176470588235
Compress,27,STARTS+DPT,78,0.391025641025641,48,0.615384615384615,34,0.435897435897436,19.6806666666667,20.9230769230769,40.6037435897436,57.8843137254903
Compress,27,STARTS+FAST-S,78,0.511538461538461,38.6,0.494871794871795,34,0.435897435897436,13.654,16.825641025641,30.479641025641,40.1588235294118
Compress,28,DPT,78,0.579059829059829,33.3333333333333,0.427350427350427,25.65,0.328846153846154,6.39033333333333,10.9615384615385,17.3518717948718,24.9135802469136
Compress,28,Ekstazi,78,0.936752136752137,5.43333333333333,0.0696581196581196,25.65,0.328846153846154,6.39,1.78673076923077,8.17673076923077,24.9122807017544
Compress,28,Ekstazi+dpt,78,0.903846153846154,8,0.102564102564103,25.65,0.328846153846154,6.39066666666667,2.63076923076923,9.0214358974359,24.9148797920728
Compress,28,FAST,78,0.844017094017094,12.6666666666667,0.162393162393162,25.65,0.328846153846154,0.120333333333333,4.16538461538462,4.28571794871795,0.469135802469135
Compress,28,Ekstazi+FAST,78,0.956410256410256,3.9,0.05,25.65,0.328846153846154,6.395,1.2825,7.6775,24.9317738791423
Compress,28,Random,78,0.457264957264957,42.8333333333333,0.549145299145299,25.65,0.328846153846154,,14.0855769230769,14.0855769230769,0
Compress,28,STARTS,78,0.684188034188034,25.1333333333333,0.322222222222222,25.65,0.328846153846154,14.18,8.265,22.445,55.2826510721248
Compress,28,STARTS+DPT,78,0.603418803418804,31.4333333333333,0.402991452991453,25.65,0.328846153846154,20.5703333333333,10.3367307692308,30.9070641025641,80.1962313190382
Compress,28,STARTS+FAST-S,78,0.896153846153846,8.6,0.11025641025641,25.65,0.328846153846154,14.192,2.82807692307692,17.0200769230769,55.3294346978558
Compress,29,DPT,88,0.903409090909091,9,0.102272727272727,43.34,0.4925,6.28033333333333,4.4325,10.7128333333333,14.4908475619135
Compress,29,Ekstazi,88,0.537878787878788,41.1666666666667,0.46780303030303,43.34,0.4925,6.28,20.2745833333333,26.5545833333333,14.4900784494693
Compress,29,Ekstazi+dpt,88,0.903409090909091,9,0.102272727272727,43.34,0.4925,6.28066666666667,4.4325,10.7131666666667,14.4916166743578
Compress,29,FAST,88,0.804924242424242,17.6666666666667,0.200757575757576,43.34,0.4925,0.864,8.70083333333333,9.56483333333333,1.99353945546839
Compress,29,Ekstazi+FAST,88,0.871212121212121,11.8333333333333,0.134469696969697,43.34,0.4925,6.298,5.82791666666667,12.1259166666667,14.5316105214582
Compress,29,Random,88,0.564015151515152,38.8666666666667,0.441666666666667,43.34,0.4925,,19.1418333333333,19.1418333333333,0
Compress,29,STARTS,88,0.579166666666667,37.5333333333333,0.426515151515152,43.34,0.4925,19.48,18.4851666666667,37.9651666666667,44.9469312413475
Compress,29,STARTS+DPT,88,0.903409090909091,9,0.102272727272727,43.34,0.4925,25.7603333333333,4.4325,30.1928333333333,59.437778803261
Compress,29,STARTS+FAST-S,88,0.489772727272727,45.4,0.515909090909091,43.34,0.4925,19.4986666666667,22.3595,41.8581666666667,44.990001538225
Compress,30,DPT,89,0.437827715355805,50.5333333333333,0.567790262172285,43.71,0.491123595505618,6.27066666666667,24.8181123595506,31.0887790262172,14.3460687867002
Compress,30,Ekstazi,89,0.611610486891386,35.0666666666667,0.394007490636704,43.71,0.491123595505618,6.27,17.2220674157303,23.4920674157303,14.3445435827042
Compress,30,Ekstazi+dpt,89,0.450561797752809,49.4,0.555056179775281,43.71,0.491123595505618,6.27033333333333,24.2615056179775,30.5318389513109,14.3453061847022
Compress,30,FAST,89,0.723970037453184,25.0666666666667,0.281647940074906,43.71,0.491123595505618,1.66466666666667,12.3108314606742,13.9754981273408,3.80843437809808
Compress,30,Ekstazi+FAST,89,0.826966292134831,15.9,0.178651685393258,43.71,0.491123595505618,6.28766666666667,7.80886516853933,14.096531835206,14.3849614885991
Compress,30,Random,89,0.456554307116105,48.8666666666667,0.549063670411985,43.71,0.491123595505618,,23.9995730337079,23.9995730337079,0
Compress,30,STARTS,89,0.588389513108614,37.1333333333333,0.417228464419476,43.71,0.491123595505618,19.29,18.2370561797753,37.5270561797753,44.1317776252574
Compress,30,STARTS+DPT,89,0.443445692883895,50.0333333333333,0.562172284644195,43.71,0.491123595505618,25.5606666666667,24.5725505617977,50.1332172284644,58.4778464119577
Compress,30,STARTS+FAST-S,89,0.771535580524344,20.8333333333333,0.234082397003745,43.71,0.491123595505618,19.3103333333333,10.2317415730337,29.542074906367,44.1782963471364
Compress,31,DPT,89,0.599250936329588,36.1666666666667,0.406367041198502,34.75,0.390449438202247,6.69033333333333,14.1212546816479,20.8115880149813,19.252757793765
Compress,31,Ekstazi,89,0.938951310861423,5.93333333333333,0.0666666666666667,34.75,0.390449438202247,6.69,2.31666666666667,9.00666666666667,19.2517985611511
Compress,31,Ekstazi+dpt,89,0.893258426966292,10,0.112359550561798,34.75,0.390449438202247,6.69066666666667,3.90449438202247,10.5951610486891,19.2537170263789
Compress,31,FAST,89,0.580524344569288,37.8333333333333,0.425093632958801,34.75,0.390449438202247,0.134333333333333,14.7720037453184,14.9063370786517,0.386570743405275
Compress,31,Ekstazi+FAST,89,0.931086142322097,6.63333333333333,0.0745318352059925,34.75,0.390449438202247,6.695,2.58998127340824,9.28498127340824,19.2661870503597
Compress,31,Random,89,0.700749063670412,27.1333333333333,0.304868913857678,34.75,0.390449438202247,,10.5941947565543,10.5941947565543,0
Compress,31,STARTS,89,0.779775280898876,20.1,0.225842696629213,34.75,0.390449438202247,19.14,7.84803370786517,26.9880337078652,55.0791366906475
Compress,31,STARTS+DPT,89,0.634082397003745,33.0666666666667,0.371535580524345,34.75,0.390449438202247,25.8303333333333,12.910861423221,38.7411947565543,74.3318944844124
Compress,31,STARTS+FAST-S,89,0.60561797752809,35.6,0.4,34.75,0.390449438202247,19.153,13.9,33.053,55.1165467625899
Compress,32,DPT,90,0.578148148148148,38.4666666666667,0.427407407407408,38.66,0.429555555555556,6.24033333333333,16.5235703703704,22.7639037037037,16.1415761338162
Compress,32,Ekstazi,90,0.758888888888889,22.2,0.246666666666667,38.66,0.429555555555556,6.24,9.53613333333333,15.7761333333333,16.1407139161924
Compress,32,Ekstazi+dpt,90,0.611111111111111,35.5,0.394444444444445,38.66,0.429555555555556,6.24066666666667,15.2492222222222,21.4898888888889,16.1424383514399
Compress,32,FAST,90,0.732222222222222,24.6,0.273333333333333,38.66,0.429555555555556,0.254333333333333,10.5670666666667,10.8214,0.657872046904638
Compress,32,Ekstazi+FAST,90,0.801111111111111,18.4,0.204444444444445,38.66,0.429555555555556,6.25133333333333,7.90382222222222,14.1551555555556,16.1700293153992
Compress,32,Random,90,0.485925925925926,46.7666666666667,0.51962962962963,38.66,0.429555555555556,,20.0888814814815,20.0888814814815,0
Compress,32,STARTS,90,0.633333333333333,33.5,0.372222222222222,38.66,0.429555555555556,17.55,14.3901111111111,31.9401111111111,45.3957578892913
Compress,32,STARTS+DPT,90,0.578148148148148,38.4666666666667,0.427407407407408,38.66,0.429555555555556,23.7903333333333,16.5235703703704,40.3139037037037,61.5373340231074
Compress,32,STARTS+FAST-S,90,0.854074074074074,13.6333333333333,0.151481481481481,38.66,0.429555555555556,17.5653333333333,5.85627407407407,23.4216074074074,45.4354198999827
Compress,33,DPT,90,0.938888888888889,6,0.0666666666666667,27.86,0.309555555555555,6.65066666666667,1.85733333333333,8.508,23.8717396506341
Compress,33,Ekstazi,90,0.958518518518519,4.23333333333333,0.047037037037037,27.86,0.309555555555555,6.65,1.31045185185185,7.96045185185185,23.8693467336683
Compress,33,Ekstazi+dpt,90,0.983333333333334,2,0.0222222222222222,27.86,0.309555555555555,6.65066666666667,0.619111111111111,7.26977777777778,23.8717396506341
Compress,33,FAST,90,0.537777777777778,42.1,0.467777777777778,27.86,0.309555555555555,0.124666666666667,13.0322888888889,13.1569555555556,0.447475472601102
Compress,33,Ekstazi+FAST,90,0.981111111111111,2.2,0.0244444444444444,27.86,0.309555555555555,6.65433333333333,0.681022222222222,7.33535555555556,23.8849006939459
Compress,33,Random,90,0.557037037037037,40.3666666666667,0.448518518518519,27.86,0.309555555555555,,12.4957259259259,12.4957259259259,0
Compress,33,STARTS,90,0.954814814814815,4.56666666666667,0.0507407407407407,27.86,0.309555555555555,19.28,1.41363703703704,20.693637037037,69.2031586503948
Compress,33,STARTS+DPT,90,0.983333333333334,2,0.0222222222222222,27.86,0.309555555555555,25.9306666666667,0.619111111111111,26.5497777777778,93.0748983010291
Compress,33,STARTS+FAST-S,90,0.983333333333333,2,0.0222222222222222,27.86,0.309555555555555,19.2846666666667,0.619111111111111,19.9037777777778,69.2199090691554
Compress,34,DPT,90,0.678888888888889,29.4,0.326666666666667,39.77,0.441888888888889,6.49066666666667,12.9915333333333,19.4822,16.3205095968486
Compress,34,Ekstazi,90,0.784814814814815,19.8666666666667,0.220740740740741,39.77,0.441888888888889,6.49,8.77885925925926,15.2688592592593,16.3188332914257
Compress,34,Ekstazi+dpt,90,0.727777777777778,25,0.277777777777778,39.77,0.441888888888889,6.49033333333333,11.0472222222222,17.5375555555556,16.3196714441371
Compress,34,FAST,90,0.360740740740741,58.0333333333333,0.644814814814815,39.77,0.441888888888889,0.205,25.6442851851852,25.8492851851852,0.515463917525773
Compress,34,Ekstazi+FAST,90,0.86962962962963,12.2333333333333,0.135925925925926,39.77,0.441888888888889,6.49966666666667,5.40577407407407,11.9054407407407,16.343139720057
Compress,34,Random,90,0.478888888888889,47.4,0.526666666666667,39.77,0.441888888888889,,20.9455333333333,20.9455333333333,0
Compress,34,STARTS,90,0.696666666666667,27.8,0.308888888888889,39.77,0.441888888888889,20.3,12.2845111111111,32.5845111111111,51.0435001257229
Compress,34,STARTS+DPT,90,0.678148148148148,29.4666666666667,0.327407407407407,39.77,0.441888888888889,26.7903333333333,13.0209925925926,39.8113259259259,67.3631715698599
Compress,34,STARTS+FAST-S,90,0.547777777777778,41.2,0.457777777777778,39.77,0.441888888888889,20.3153333333333,18.2058222222222,38.5211555555556,51.0820551504483
Compress,35,DPT,91,0.796703296703297,19,0.208791208791209,44.86,0.492967032967033,6.30066666666667,9.36637362637363,15.6670402930403,14.0451775895378
Compress,35,Ekstazi,91,0.720879120879121,25.9,0.284615384615385,44.86,0.492967032967033,6.3,12.7678461538462,19.0678461538462,14.0436914846188
Compress,35,Ekstazi+dpt,91,0.807692307692308,18,0.197802197802198,44.86,0.492967032967033,6.30066666666667,8.87340659340659,15.1740732600733,14.0451775895378
Compress,35,FAST,91,0.889377289377289,10.5666666666667,0.116117216117216,44.86,0.492967032967033,0.365,5.20901831501832,5.57401831501832,0.813642443156487
Compress,35,Ekstazi+FAST,91,0.919413919413919,7.83333333333333,0.0860805860805861,44.86,0.492967032967033,6.314,3.86157509157509,10.1755750915751,14.074899687918
Compress,35,Random,91,0.515384615384615,44.6,0.49010989010989,44.86,0.492967032967033,,21.9863296703297,21.9863296703297,0
Compress,35,STARTS,91,0.675824175824176,30,0.32967032967033,44.86,0.492967032967033,18.96,14.789010989011,33.749010989011,42.2648238965671
Compress,35,STARTS+DPT,91,0.796703296703297,19,0.208791208791209,44.86,0.492967032967033,25.2606666666667,9.36637362637363,34.6270402930403,56.310001486105
Compress,35,STARTS+FAST-S,91,0.902564102564102,9.36666666666667,0.102930402930403,44.86,0.492967032967033,18.975,4.61745787545788,23.5924578754579,42.2982612572448
Compress,36,DPT,92,0.951086956521739,5,0.0543478260869565,55.69,0.605326086956522,6.18066666666667,3.02663043478261,9.20729710144927,11.0983420123302
Compress,36,Ekstazi,92,0.447101449275362,51.3666666666667,0.558333333333333,55.69,0.605326086956522,6.18,31.0935833333333,37.2735833333333,11.0971449093194
Compress,36,Ekstazi+dpt,92,0.951086956521739,5,0.0543478260869565,55.69,0.605326086956522,6.18066666666667,3.02663043478261,9.20729710144927,11.0983420123302
Compress,36,FAST,92,0.728260869565218,25.5,0.277173913043478,55.69,0.605326086956522,2.05666666666667,15.4358152173913,17.492481884058,3.69306278805292
Compress,36,Ekstazi+FAST,92,0.72572463768116,25.7333333333333,0.279710144927536,55.69,0.605326086956522,6.207,15.5770579710145,21.7840579710145,11.1456275812534
Compress,36,Random,92,0.401449275362319,55.5666666666667,0.603985507246377,55.69,0.605326086956522,,33.6359528985507,33.6359528985507,0
Compress,36,STARTS,92,0.448550724637681,51.2333333333333,0.556884057971014,55.69,0.605326086956522,19.41,31.0128731884058,50.4228731884058,34.8536541569402
Compress,36,STARTS+DPT,92,0.951086956521739,5,0.0543478260869565,55.69,0.605326086956522,25.5906666666667,3.02663043478261,28.6172971014493,45.9519961692704
Compress,36,STARTS+FAST-S,92,0.727536231884058,25.5666666666667,0.277898550724638,55.69,0.605326086956522,19.4323333333333,15.4761702898551,34.9085036231884,34.8937571077991
Compress,37,DPT,92,0.576811594202899,39.4333333333333,0.428623188405797,42.67,0.463804347826087,6.89033333333333,18.2893514492754,25.1796847826087,16.1479571908445
Compress,37,Ekstazi,92,0.825724637681159,16.5333333333333,0.179710144927536,42.67,0.463804347826087,6.89,7.66823188405797,14.558231884058,16.1471760018749
Compress,37,Ekstazi+dpt,92,0.749275362318841,23.5666666666667,0.256159420289855,42.67,0.463804347826087,6.89066666666667,10.9303224637681,17.8209891304348,16.1487383798141
Compress,37,FAST,92,0.73768115942029,24.6333333333333,0.267753623188406,42.67,0.463804347826087,0.158666666666667,11.4250471014493,11.5837137681159,0.371845949535193
Compress,37,Ekstazi+FAST,92,0.679347826086957,30,0.326086956521739,42.67,0.463804347826087,6.89866666666667,13.9141304347826,20.8127971014493,16.1674869150848
Compress,37,Random,92,0.510144927536232,45.5666666666667,0.495289855072464,42.67,0.463804347826087,,21.134018115942,21.134018115942,0
Compress,37,STARTS,92,0.717028985507247,26.5333333333333,0.288405797101449,42.67,0.463804347826087,19.47,12.3062753623188,31.7762753623188,45.6292477150223
Compress,37,STARTS+DPT,92,0.596739130434782,37.6,0.408695652173913,42.67,0.463804347826087,26.3603333333333,17.4390434782609,43.7993768115942,61.7772049058667
Compress,37,STARTS+FAST-S,92,0.446739130434783,51.4,0.558695652173913,42.67,0.463804347826087,19.4816666666667,23.8395434782609,43.3212101449275,45.6565893289588
Compress,38,DPT,92,0.577898550724638,39.3333333333333,0.427536231884058,33.33,0.362282608695652,7.33066666666667,14.2497826086957,21.5804492753623,21.994199419942
Compress,38,Ekstazi,92,0.933333333333334,6.63333333333333,0.0721014492753623,33.33,0.362282608695652,7.33,2.40314130434783,9.73314130434783,21.992199219922
Compress,38,Ekstazi+dpt,92,0.885869565217391,11,0.119565217391304,33.33,0.362282608695652,7.33066666666667,3.98510869565217,11.3157753623188,21.994199419942
Compress,38,FAST,92,0.755072463768116,23.0333333333333,0.25036231884058,33.33,0.362282608695652,0.138333333333333,8.34457608695652,8.48290942028986,0.415041504150414
Compress,38,Ekstazi+FAST,92,0.964130434782609,3.8,0.0413043478260869,33.33,0.362282608695652,7.33466666666667,1.37667391304348,8.71134057971014,22.006200620062
Compress,38,Random,92,0.445652173913044,51.5,0.559782608695652,33.33,0.362282608695652,,18.6575543478261,18.6575543478261,0
Compress,38,STARTS,92,0.742391304347826,24.2,0.26304347826087,33.33,0.362282608695652,19.12,8.76723913043478,27.8872391304348,57.3657365736574
Compress,38,STARTS+DPT,92,0.607608695652174,36.6,0.397826086956522,33.33,0.362282608695652,26.4503333333333,13.2595434782609,39.7098768115942,79.3589358935893
Compress,38,STARTS+FAST-S,92,0.882608695652174,11.3,0.122826086956522,33.33,0.362282608695652,19.1316666666667,4.09379347826087,23.2254601449275,57.4007400740075
Compress,39,DPT,92,0.260144927536232,68.5666666666667,0.745289855072464,40.99,0.445543478260869,6.95033333333333,30.5494311594203,37.4997644927536,16.9561681710986
Compress,39,Ekstazi,92,0.851811594202899,14.1333333333333,0.153623188405797,40.99,0.445543478260869,6.95,6.29701449275362,13.2470144927536,16.9553549646255
Compress,39,Ekstazi+dpt,92,0.668478260869565,31,0.336956521739131,40.99,0.445543478260869,6.95066666666667,13.811847826087,20.7625144927536,16.9569813775718
Compress,39,FAST,92,0.121739130434783,81.3,0.883695652173913,40.99,0.445543478260869,0.238,36.2226847826087,36.4606847826087,0.580629421810198
Compress,39,Ekstazi+FAST,92,0.668478260869565,31,0.336956521739131,40.99,0.445543478260869,6.95833333333333,13.811847826087,20.7701811594203,16.9756851264536
Compress,39,Random,92,0.455797101449275,50.5666666666667,0.54963768115942,40.99,0.445543478260869,,22.5296485507246,22.5296485507246,0
Compress,39,STARTS,92,0.697101449275362,28.3666666666667,0.308333333333333,40.99,0.445543478260869,18.39,12.6385833333333,31.0285833333333,44.8646011222249
Compress,39,STARTS+DPT,92,0.398188405797101,55.8666666666667,0.607246376811594,40.99,0.445543478260869,25.3403333333333,24.8910289855072,50.2313623188406,61.8207692933235
Compress,39,STARTS+FAST-S,92,0.407608695652174,55,0.597826086956522,40.99,0.445543478260869,18.4036666666667,24.5048913043478,42.9085579710145,44.8979425876231
Compress,40,DPT,93,0.0659498207885304,87.3666666666667,0.939426523297491,59.64,0.641290322580645,6.17066666666667,56.0273978494624,62.198064516129,10.3465235859602
Compress,40,Ekstazi,93,0.628673835125448,35.0333333333333,0.376702508960573,59.64,0.641290322580645,6.17,22.4665376344086,28.6365376344086,10.345405767941
Compress,40,Ekstazi+dpt,93,0.0544802867383512,88.4333333333333,0.95089605734767,59.64,0.641290322580645,6.17066666666667,56.7114408602151,62.8821075268817,10.3465235859602
Compress,40,FAST,93,0.0591397849462365,88,0.946236559139784,59.64,0.641290322580645,1.04833333333333,56.4335483870968,57.4818817204301,1.75776883523362
Compress,40,Ekstazi+FAST,93,0.0698924731182796,87,0.935483870967741,59.64,0.641290322580645,6.197,55.7922580645161,61.9892580645161,10.3906773977197
Compress,40,Random,93,0.498924731182796,47.1,0.506451612903226,59.64,0.641290322580645,,30.2047741935484,30.2047741935484,0
Compress,40,STARTS,93,0.509677419354839,46.1,0.495698924731183,59.64,0.641290322580645,22.67,29.5634838709677,52.2334838709678,38.0114017437961
Compress,40,STARTS+DPT,93,0.0670250896057347,87.2666666666667,0.938351254480286,59.64,0.641290322580645,28.8406666666667,55.9632688172043,84.803935483871,48.3579253297564
Compress,40,STARTS+FAST-S,93,0.0806451612903225,86,0.924731182795699,59.64,0.641290322580645,22.694,55.1509677419355,77.8449677419355,38.0516431924883
Compress,41,DPT,98,0.858503401360544,14.3666666666667,0.146598639455782,59.04,0.602448979591837,6.44066666666667,8.65518367346939,15.0958503401361,10.9089882565492
Compress,41,Ekstazi,98,0.833333333333333,16.8333333333333,0.171768707482993,59.04,0.602448979591837,6.44,10.1412244897959,16.5812244897959,10.9078590785908
Compress,41,Ekstazi+dpt,98,0.856462585034013,14.5666666666667,0.148639455782313,59.04,0.602448979591837,6.44033333333333,8.77567346938776,15.2160068027211,10.90842366757
Compress,41,FAST,98,0.851700680272109,15.0333333333333,0.153401360544218,59.04,0.602448979591837,0.687,9.05681632653061,9.74381632653061,1.16361788617886
Compress,41,Ekstazi+FAST,98,0.88469387755102,11.8,0.120408163265306,59.04,0.602448979591837,6.45666666666667,7.10889795918367,13.5655646258503,10.9360885275519
Compress,41,Random,98,0.659523809523809,33.8666666666667,0.345578231292517,59.04,0.602448979591837,,20.4029387755102,20.4029387755102,0
Compress,41,STARTS,98,0.799659863945578,20.1333333333333,0.205442176870748,59.04,0.602448979591837,23.25,12.129306122449,35.379306122449,39.380081300813
Compress,41,STARTS+DPT,98,0.858843537414966,14.3333333333333,0.146258503401361,59.04,0.602448979591837,29.6906666666667,8.63510204081633,38.325768707483,50.2890695573623
Compress,41,STARTS+FAST-S,98,0.887414965986394,11.5333333333333,0.117687074829932,59.04,0.602448979591837,23.267,6.94824489795918,30.2152448979592,39.4088753387534
Compress,42,DPT,101,0.714191419141914,29.3666666666667,0.290759075907591,80.12,0.793267326732673,6.86033333333333,23.2956171617162,30.1559504950495,8.56257280745548
Compress,42,Ekstazi,101,0.699669966996699,30.8333333333333,0.305280528052805,80.12,0.793267326732673,6.86,24.4590759075908,31.3190759075908,8.56215676485272
Compress,42,Ekstazi+dpt,101,0.712211221122112,29.5666666666667,0.292739273927393,80.12,0.793267326732673,6.86033333333333,23.4542706270627,30.314603960396,8.56257280745548
Compress,42,FAST,101,0.324092409240924,68.7666666666667,0.680858085808581,80.12,0.793267326732673,0.266666666666667,54.5503498349835,54.8170165016502,0.332834082210019
Compress,42,Ekstazi+FAST,101,0.591419141914191,41.7666666666667,0.413531353135314,80.12,0.793267326732673,6.87466666666667,33.1321320132013,40.006798679868,8.58046263937428
Compress,42,Random,101,0.548514851485148,46.1,0.456435643564356,80.12,0.793267326732673,,36.5696237623762,36.5696237623762,0
Compress,42,STARTS,101,0.578547854785479,43.0666666666667,0.426402640264026,80.12,0.793267326732673,22.89,34.1633795379538,57.0533795379538,28.5696455317024
Compress,42,STARTS+DPT,101,0.713531353135313,29.4333333333333,0.291419141914192,80.12,0.793267326732673,29.7503333333333,23.348501650165,53.0988349834984,37.1322183391579
Compress,42,STARTS+FAST-S,101,0.36006600660066,65.1333333333333,0.644884488448845,80.12,0.793267326732673,22.9086666666667,51.6681452145215,74.5768118811881,28.5929439174572
Compress,43,DPT,112,0.758333333333333,27.5666666666667,0.246130952380952,93.18,0.831964285714286,6.27066666666667,22.9344821428571,29.2051488095238,6.72962724475925
