Project, Version, Suite, Test count, APFDf, TTFF, pTTFF, Misses, Hit, HitCount
Time,18,DPT,147.0,0.8775510204081631,18.5,0.1258503401360544,0,1,30
Time,18,STARTS,1.0,0.0,NA,NA,30,0,0
Time,18,STARTS+FAST-S,1.0,0.0,NA,NA,30,0,0
Time,18,STARTS+FAST-P,1.0,0.0,NA,NA,30,0,0
Time,18,STARTS+DPT,1.0,0.0,NA,NA,30,0,0
Time,18,Fastazi-S,116.0,0.7183673469387756,41.9,0.2850340136054422,0,1,30
Time,18,Fastazi-P,116.0,0.714965986394558,42.4,0.2884353741496598,0,1,30
Time,18,Random,147.0,0.45941043083900224,79.96666666666667,0.5439909297052153,0,1,30
Time,19,Ekstazi,32.0,0.9331065759637187,10.333333333333334,0.07029478458049883,0,1,30
Time,19,FAST,147.0,0.7521541950113378,36.93333333333333,0.2512471655328798,0,1,30
Time,19,Ekstazi+dpt,32.0,0.9081632653061221,14.0,0.0952380952380953,0,1,30
Time,19,DPT,147.0,0.7857142857142857,32.0,0.21768707482993202,0,1,30
Time,19,STARTS,1.0,0.0,NA,NA,30,0,0
Time,19,STARTS+FAST-S,1.0,0.0,NA,NA,30,0,0
Time,19,STARTS+FAST-P,1.0,0.0,NA,NA,30,0,0
Time,19,STARTS+DPT,1.0,0.0,NA,NA,30,0,0
Time,19,Fastazi-S,32.0,0.956009070294785,6.966666666666667,0.04739229024943311,0,1,30
Time,19,Fastazi-P,32.0,0.9492063492063496,7.966666666666667,0.05419501133786849,0,1,30
Time,19,Random,147.0,0.6263038548752835,55.43333333333333,0.3770975056689343,0,1,30
Time,20,Ekstazi,116.0,0.6301587301587303,54.86666666666667,0.37324263038548755,0,1,30
Time,20,FAST,147.0,0.7047619047619047,43.9,0.29863945578231293,0,1,30
Time,20,Ekstazi+dpt,116.0,0.8333333333333336,25.0,0.1700680272108844,0,1,30
Time,20,DPT,147.0,0.8358276643990931,24.633333333333333,0.16757369614512477,0,1,30
Time,20,STARTS,1.0,0.0,NA,NA,30,0,0
Time,20,STARTS+FAST-S,1.0,0.0,NA,NA,30,0,0
Time,20,STARTS+FAST-P,1.0,0.0,NA,NA,30,0,0
