Project, Version, Iteration, Budget, Suite, Test count, APFDf, TTFF, pTTFF
Cli,11,2,75%,Ekstazi,18,0.0,NA,NA
Cli,11,2,75%,FAST,18,0.9375,2,0.08333333333333333
Cli,11,2,75%,Ekstazi+dpt,18,0.43749999999999994,14,0.5833333333333334
Cli,11,2,75%,DPT,18,0.3958333333333333,15,0.625
Cli,11,2,75%,STARTS,18,0.31249999999999994,17,0.7083333333333334
Cli,11,2,75%,STARTS+FAST-S,18,0.9375,2,0.08333333333333333
Cli,11,2,75%,STARTS+FAST-P,18,0.8958333333333334,3,0.125
Cli,11,2,75%,STARTS+DPT,18,0.43749999999999994,14,0.5833333333333334
Cli,11,2,75%,Fastazi-S,18,0.9375,2,0.08333333333333333
Cli,11,2,75%,Fastazi-P,18,0.9375,2,0.08333333333333333
Cli,11,2,75%,Random,18,0.0,NA,NA
Cli,11,2,80%,Ekstazi,19,0.0,NA,NA
Cli,11,2,80%,FAST,19,0.9375,2,0.08333333333333333
Cli,11,2,80%,Ekstazi+dpt,19,0.43749999999999994,14,0.5833333333333334
Cli,11,2,80%,DPT,19,0.3958333333333333,15,0.625
Cli,11,2,80%,STARTS,19,0.31249999999999994,17,0.7083333333333334
Cli,11,2,80%,STARTS+FAST-S,19,0.9375,2,0.08333333333333333
Cli,11,2,80%,STARTS+FAST-P,19,0.8958333333333334,3,0.125
Cli,11,2,80%,STARTS+DPT,19,0.43749999999999994,14,0.5833333333333334
Cli,11,2,80%,Fastazi-S,19,0.9375,2,0.08333333333333333
Cli,11,2,80%,Fastazi-P,19,0.9375,2,0.08333333333333333
Cli,11,2,80%,Random,19,0.0,NA,NA
Cli,11,2,90%,Ekstazi,21,0.18749999999999997,20,0.8333333333333334
Cli,11,2,90%,FAST,21,0.9375,2,0.08333333333333333
Cli,11,2,90%,Ekstazi+dpt,21,0.43749999999999994,14,0.5833333333333334
Cli,11,2,90%,DPT,21,0.3958333333333333,15,0.625
Cli,11,2,90%,STARTS,21,0.31249999999999994,17,0.7083333333333334
Cli,11,2,90%,STARTS+FAST-S,21,0.9375,2,0.08333333333333333
Cli,11,2,90%,STARTS+FAST-P,21,0.8958333333333334,3,0.125
Cli,11,2,90%,STARTS+DPT,21,0.43749999999999994,14,0.5833333333333334
Cli,11,2,90%,Fastazi-S,21,0.9375,2,0.08333333333333333
Cli,11,2,90%,Fastazi-P,21,0.9375,2,0.08333333333333333
Cli,11,2,90%,Random,21,0.0,NA,NA
Cli,11,2,100%,Ekstazi,24,0.18749999999999997,20,0.8333333333333334
Cli,11,2,100%,FAST,24,0.9375,2,0.08333333333333333
Cli,11,2,100%,Ekstazi+dpt,24,0.43749999999999994,14,0.5833333333333334
Cli,11,2,100%,DPT,24,0.3958333333333333,15,0.625
Cli,11,2,100%,STARTS,24,0.31249999999999994,17,0.7083333333333334
Cli,11,2,100%,STARTS+FAST-S,24,0.9375,2,0.08333333333333333
Cli,11,2,100%,STARTS+FAST-P,24,0.8958333333333334,3,0.125
Cli,11,2,100%,STARTS+DPT,24,0.43749999999999994,14,0.5833333333333334
Cli,11,2,100%,Fastazi-S,24,0.9375,2,0.08333333333333333
Cli,11,2,100%,Fastazi-P,24,0.9375,2,0.08333333333333333
Cli,11,2,100%,Random,24,0.020833333333333332,24,1.0
Cli,11,3,10%,Ekstazi,2,0.0,NA,NA
Cli,11,3,10%,FAST,2,0.9791666666666667,1,0.041666666666666664
Cli,11,3,10%,Ekstazi+dpt,2,0.0,NA,NA
Cli,11,3,10%,DPT,2,0.0,NA,NA
Cli,11,3,10%,STARTS,2,0.0,NA,NA
Cli,11,3,10%,STARTS+FAST-S,2,0.9375,2,0.08333333333333333
Cli,11,3,10%,STARTS+FAST-P,2,0.0,NA,NA
Cli,11,3,10%,STARTS+DPT,2,0.0,NA,NA
Cli,11,3,10%,Fastazi-S,2,0.9375,2,0.08333333333333333
Cli,11,3,10%,Fastazi-P,2,0.9791666666666667,1,0.041666666666666664
Cli,11,3,10%,Random,2,0.0,NA,NA
Cli,11,3,20%,Ekstazi,4,0.0,NA,NA
Cli,11,3,20%,FAST,4,0.9791666666666667,1,0.041666666666666664
Cli,11,3,20%,Ekstazi+dpt,4,0.0,NA,NA
Cli,11,3,20%,DPT,4,0.0,NA,NA
Cli,11,3,20%,STARTS,4,0.0,NA,NA
Cli,11,3,20%,STARTS+FAST-S,4,0.9375,2,0.08333333333333333
Cli,11,3,20%,STARTS+FAST-P,4,0.8541666666666667,4,0.16666666666666666
Cli,11,3,20%,STARTS+DPT,4,0.0,NA,NA
Cli,11,3,20%,Fastazi-S,4,0.9375,2,0.08333333333333333
Cli,11,3,20%,Fastazi-P,4,0.9791666666666667,1,0.041666666666666664
Cli,11,3,20%,Random,4,0.0,NA,NA
Cli,11,3,25%,Ekstazi,6,0.0,NA,NA
Cli,11,3,25%,FAST,6,0.9791666666666667,1,0.041666666666666664
Cli,11,3,25%,Ekstazi+dpt,6,0.0,NA,NA
Cli,11,3,25%,DPT,6,0.0,NA,NA
Cli,11,3,25%,STARTS,6,0.0,NA,NA
Cli,11,3,25%,STARTS+FAST-S,6,0.9375,2,0.08333333333333333
Cli,11,3,25%,STARTS+FAST-P,6,0.8541666666666667,4,0.16666666666666666
Cli,11,3,25%,STARTS+DPT,6,0.0,NA,NA
Cli,11,3,25%,Fastazi-S,6,0.9375,2,0.08333333333333333
Cli,11,3,25%,Fastazi-P,6,0.9791666666666667,1,0.041666666666666664
Cli,11,3,25%,Random,6,0.0,NA,NA
Cli,11,3,30%,Ekstazi,7,0.0,NA,NA
Cli,11,3,30%,FAST,7,0.9791666666666667,1,0.041666666666666664
Cli,11,3,30%,Ekstazi+dpt,7,0.0,NA,NA
Cli,11,3,30%,DPT,7,0.0,NA,NA
Cli,11,3,30%,STARTS,7,0.0,NA,NA
Cli,11,3,30%,STARTS+FAST-S,7,0.9375,2,0.08333333333333333
Cli,11,3,30%,STARTS+FAST-P,7,0.8541666666666667,4,0.16666666666666666
Cli,11,3,30%,STARTS+DPT,7,0.0,NA,NA
Cli,11,3,30%,Fastazi-S,7,0.9375,2,0.08333333333333333
Cli,11,3,30%,Fastazi-P,7,0.9791666666666667,1,0.041666666666666664
Cli,11,3,30%,Random,7,0.0,NA,NA
Cli,11,3,40%,Ekstazi,9,0.0,NA,NA
Cli,11,3,40%,FAST,9,0.9791666666666667,1,0.041666666666666664
Cli,11,3,40%,Ekstazi+dpt,9,0.0,NA,NA
Cli,11,3,40%,DPT,9,0.0,NA,NA
Cli,11,3,40%,STARTS,9,0.0,NA,NA
Cli,11,3,40%,STARTS+FAST-S,9,0.9375,2,0.08333333333333333
Cli,11,3,40%,STARTS+FAST-P,9,0.8541666666666667,4,0.16666666666666666
Cli,11,3,40%,STARTS+DPT,9,0.0,NA,NA
Cli,11,3,40%,Fastazi-S,9,0.9375,2,0.08333333333333333
Cli,11,3,40%,Fastazi-P,9,0.9791666666666667,1,0.041666666666666664
Cli,11,3,40%,Random,9,0.6458333333333334,9,0.375
Cli,11,3,50%,Ekstazi,12,0.0,NA,NA
Cli,11,3,50%,FAST,12,0.9791666666666667,1,0.041666666666666664
Cli,11,3,50%,Ekstazi+dpt,12,0.0,NA,NA
Cli,11,3,50%,DPT,12,0.0,NA,NA
Cli,11,3,50%,STARTS,12,0.0,NA,NA
Cli,11,3,50%,STARTS+FAST-S,12,0.9375,2,0.08333333333333333
Cli,11,3,50%,STARTS+FAST-P,12,0.8541666666666667,4,0.16666666666666666
Cli,11,3,50%,STARTS+DPT,12,0.0,NA,NA
Cli,11,3,50%,Fastazi-S,12,0.9375,2,0.08333333333333333
Cli,11,3,50%,Fastazi-P,12,0.9791666666666667,1,0.041666666666666664
Cli,11,3,50%,Random,12,0.6458333333333334,9,0.375
Cli,11,3,60%,Ekstazi,14,0.0,NA,NA
Cli,11,3,60%,FAST,14,0.9791666666666667,1,0.041666666666666664
Cli,11,3,60%,Ekstazi+dpt,14,0.0,NA,NA
Cli,11,3,60%,DPT,14,0.43749999999999994,14,0.5833333333333334
Cli,11,3,60%,STARTS,14,0.4791666666666667,13,0.5416666666666666
Cli,11,3,60%,STARTS+FAST-S,14,0.9375,2,0.08333333333333333
Cli,11,3,60%,STARTS+FAST-P,14,0.8541666666666667,4,0.16666666666666666
Cli,11,3,60%,STARTS+DPT,14,0.0,NA,NA
Cli,11,3,60%,Fastazi-S,14,0.9375,2,0.08333333333333333
Cli,11,3,60%,Fastazi-P,14,0.9791666666666667,1,0.041666666666666664
Cli,11,3,60%,Random,14,0.6458333333333334,9,0.375
Cli,11,3,70%,Ekstazi,16,0.0,NA,NA
Cli,11,3,70%,FAST,16,0.9791666666666667,1,0.041666666666666664
Cli,11,3,70%,Ekstazi+dpt,16,0.3541666666666667,16,0.6666666666666666
Cli,11,3,70%,DPT,16,0.43749999999999994,14,0.5833333333333334
Cli,11,3,70%,STARTS,16,0.4791666666666667,13,0.5416666666666666
Cli,11,3,70%,STARTS+FAST-S,16,0.9375,2,0.08333333333333333
Cli,11,3,70%,STARTS+FAST-P,16,0.8541666666666667,4,0.16666666666666666
Cli,11,3,70%,STARTS+DPT,16,0.3958333333333333,15,0.625
Cli,11,3,70%,Fastazi-S,16,0.9375,2,0.08333333333333333
Cli,11,3,70%,Fastazi-P,16,0.9791666666666667,1,0.041666666666666664
Cli,11,3,70%,Random,16,0.6458333333333334,9,0.375
Cli,11,3,75%,Ekstazi,18,0.0,NA,NA
Cli,11,3,75%,FAST,18,0.9791666666666667,1,0.041666666666666664
Cli,11,3,75%,Ekstazi+dpt,18,0.3541666666666667,16,0.6666666666666666
